0.4909998,0.06397462,0.4559665
-0.445524,0.1982539,0.4744577
0.2487088,-0.2611716,0.5450863
0.05053294,0.2820387,0.5142252
-0.02465561,0.2854627,0.6817057
0.3293986,0.1679222,0.4650044
-0.4009838,-0.1269215,0.3330261
-0.1974517,0.1638355,0.5034772
-0.4111737,-0.460588,0.7181578
-0.3930002,-0.4718505,0.3643337
0.3272679,-0.09245548,0.6130537
-0.1826746,0.1980457,0.5099362
0.2499923,0.3747908,0.5107644
-0.1971243,0.4958321,0.743273
-0.3660341,-0.1800319,0.70648
0.03220171,0.2972481,0.3349341
0.2318739,0.1845047,0.3968185
0.345723,-0.3153409,0.4684033
0.05679524,-0.2125017,0.5105611
0.4418147,-0.08603314,0.6373197
0.3532062,0.1284522,0.7008376
-0.3576931,0.4800941,0.551396
-0.447134,0.113238,0.3549128
-0.3848104,0.04727,0.2718557
-0.2623237,0.1412342,0.392084
-0.09559137,-0.4912486,0.5959384
-0.06201592,-0.4256663,0.7350326
-0.0252901,0.0646919,0.4406314
0.04532856,0.01198941,0.6640957
0.3955729,0.2421107,0.7212832
-0.4182873,-0.2993571,0.4791275
0.4748335,0.149775,0.4160027
-0.2562129,-0.008897603,0.3420889
-0.3702011,-0.3581811,0.7482809
0.4365754,-0.163658,0.7448868
-0.4899711,0.08741468,0.5591421
-0.2680248,-0.0101735,0.3708516
0.2190786,-0.3600382,0.3172235
0.1986678,0.03238809,0.5255539
0.0504964,-0.0406082,0.5452498
0.2423284,0.4605399,0.6357951
-0.1194859,-0.4193177,0.5451001
0.01542753,0.4837366,0.733587
0.2523372,0.3745933,0.6208755
0.08235854,0.4700809,0.2502549
-0.09192818,0.2288052,0.3952233
-0.1433445,0.1886122,0.5509564
0.09071106,0.2927961,0.3969792
0.2458423,-0.2984357,0.4128224
0.3158244,0.1346768,0.30383
0.3996264,0.3381934,0.2938863
-0.3272123,0.07521605,0.6216142
0.2906371,-0.4431902,0.5607036
-0.04111806,-0.3945073,0.4400687
0.1700933,0.167765,0.563476
-0.02123046,0.4927893,0.6563993
0.1897782,-0.01000956,0.6566942
0.04894853,0.192262,0.5892369
0.3624209,0.3492171,0.5426903
0.1410326,0.05510461,0.7155188
0.4453838,0.2778383,0.6533868
-0.3286112,0.2135428,0.2591509
0.321427,-0.1878784,0.4396978
-0.4922752,-0.08424199,0.5862616
-0.4746052,-0.1348589,0.2727819
0.2618276,-0.3075444,0.387563
-0.1216639,0.1737255,0.6089973
0.0201121,0.3102589,0.4362453
0.2367274,0.3455126,0.6232591
-0.3139844,-0.2211026,0.5256213
-0.02831125,-0.3269611,0.6146729
-0.1871336,0.03041434,0.7199785
-0.3233063,0.1785436,0.5222418
0.009540796,-0.2517597,0.2598059
0.002712309,0.2083986,0.3277826
0.4955482,-0.09136319,0.3101188
0.4396311,-0.2355931,0.4556659
0.1692398,0.4715921,0.6104107
0.3138984,-0.4306716,0.3555543
-0.0368903,-0.4617009,0.6427544
0.2337685,-0.2286682,0.4664856
-0.2342246,-0.403401,0.5527239
0.3259008,0.49359,0.3491095
-0.3766677,-0.4464207,0.7403436
-0.4471987,0.2181777,0.3985979
-0.3809176,0.2777448,0.6387116
0.4577223,0.2979861,0.4809965
-0.4628682,-0.06917688,0.3949093
0.4228898,-0.1923566,0.6319474
0.4756656,-0.2213309,0.6226963
0.158959,0.4228448,0.4181557
0.2733731,-0.2567957,0.5615826
-0.4113588,-0.3519434,0.5179937
0.2411033,0.2370493,0.6144196
-0.006091356,-0.2721305,0.6919231
0.1346059,-0.3347645,0.4756777
0.2037715,0.2338058,0.5273637
-0.2103155,-0.2435292,0.2936932
0.4727851,-0.04583636,0.4447502
-0.05856663,-0.3982267,0.4658643
-0.325179,0.2016739,0.4257856
0.3948357,0.04488653,0.6116549
0.07880408,0.3078711,0.3651539
-0.1051771,-0.2223966,0.3542131
-0.02851048,0.4412337,0.7359391
0.188477,0.3074763,0.4853173
-0.4393297,0.2618551,0.6360735
-0.152451,0.03260171,0.5072952
0.2961408,-0.3306718,0.3964842
0.3136642,0.06228012,0.500121
-0.4895041,-0.1311132,0.3684424
-0.473837,-0.1604099,0.4396546
-0.2542627,0.3957767,0.6123741
-0.3701049,-0.1078387,0.2630205
-0.2689608,0.01940095,0.6642025
0.2727396,-0.06362984,0.6691458
-0.2067193,0.3381724,0.7258277
0.4846351,-0.2245056,0.5900297
-0.05900824,0.3129933,0.2645357
0.07059145,0.4888213,0.6530036
-0.1174542,-0.4230347,0.2706012
0.3078536,-0.4856093,0.3811201
-0.3567128,0.4256237,0.6009464
0.2338753,-0.1327386,0.4430727
0.0305953,-0.3093176,0.3442664
-0.1120653,-0.3461854,0.6052732
-0.2842826,0.3155387,0.279604
-0.13691,0.2064508,0.6483766
0.2133936,-0.3926753,0.6252174
-0.1048322,-0.1134807,0.3691744
0.0759322,0.04767597,0.2911038
0.07360166,-0.1142038,0.337667
-0.07315212,-0.04505441,0.6444974
0.3002886,0.1180167,0.4165727
-0.1335813,-0.4290406,0.3680274
0.4551828,0.4453385,0.2704448
-0.3711296,-0.04032519,0.5404348
0.1168265,0.190371,0.339479
0.4523337,0.4096427,0.5560292
-0.428393,0.1515351,0.4483206
0.1402046,0.4854774,0.6950269
0.417456,-0.08315578,0.4709646
0.2741792,0.02170348,0.4146778
-0.3495355,-0.2539662,0.4118536
0.006786466,0.1453713,0.7150705
0.3049266,0.04878354,0.4784519
-0.2240124,0.1449189,0.4637876
-0.4940417,-0.007113248,0.3285622
0.1743181,-0.09386641,0.4260552
-0.4447155,-0.3672549,0.5096902
-0.4822544,-0.01450735,0.6761857
-0.1389846,0.3547496,0.7468057
0.08593547,0.4814646,0.4167362
0.2213941,-0.2172856,0.2624973
0.02857357,-0.3464229,0.5660784
0.4892689,0.05128336,0.2947093
-0.1354209,0.114472,0.5749451
0.3939235,-0.1459981,0.5376546
-0.3740091,-0.2818851,0.2980906
0.1964121,-0.1382192,0.4377307
0.1513074,0.2212754,0.4023552
-0.3405855,0.2308886,0.7467448
-0.118861,-0.2393107,0.4705659
0.0005883574,-0.2531568,0.6113787
-0.103926,0.07107902,0.615272
-0.2951407,-0.2507195,0.6561882
-0.09384459,0.4594309,0.4001224
-0.3134669,0.2055607,0.4475045
0.2781157,-0.2890812,0.5606148
-0.2534271,-0.435075,0.310939
0.1209825,-0.2417134,0.431596
0.4128702,0.1736017,0.6867265
-0.004642427,0.1297191,0.7116799
0.1312368,0.1289179,0.3581893
0.4088989,-0.4272231,0.5591691
-0.06935617,-0.009789705,0.3525353
0.3656803,-0.2256611,0.3117959
0.1256135,-0.04523626,0.3599446
-0.05079892,-0.4031466,0.3127805
0.3860886,-0.3208577,0.4095317
-0.4140221,-0.07890293,0.2539608
0.2822008,-0.2303241,0.517778
0.4945401,-0.2807972,0.4295473
-0.05341321,0.4218944,0.3515233
-0.446784,0.1876137,0.633777
0.05001003,0.08378339,0.3767671
-0.09017015,0.09221095,0.588066
0.003356934,-0.2301941,0.5079691
0.2537135,0.3857846,0.3070028
-0.01771137,0.1482566,0.6966887
0.2387829,0.474394,0.3975648
-0.4043309,-0.4539068,0.6922811
0.3938067,0.4947888,0.6966784
-0.08841163,0.1805321,0.3412718
-0.3324371,0.4673278,0.3234921
0.09354395,-0.4988274,0.5729204
0.2032645,0.129338,0.4600413
0.3078889,-0.3065001,0.5742418
0.2942363,-0.3284504,0.6998742
-0.2113461,0.3471235,0.7224624
0.2076488,-0.3511747,0.5702883
-0.1235509,-0.1825365,0.4090841
0.203241,0.1118111,0.670992
0.00127244,0.2033875,0.2512302
-0.1714469,0.07039535,0.6015731
0.1260107,-0.17624,0.6097089
-0.1536947,-0.01160264,0.4521193
0.2807838,0.1069275,0.3567703
-0.4775968,0.2832476,0.4911706
-0.1394041,-0.3627273,0.4241425
-0.1888303,-0.1530988,0.6787806
-0.148484,-0.3664772,0.7018435
-0.3309109,-0.337862,0.3735315
-0.3560228,-0.02140638,0.618863
-0.07059246,0.4402698,0.3311315
0.413225,-0.4218705,0.3961988
-0.1017295,0.02154452,0.4962788
-0.2789536,0.05774188,0.4385072
-0.2778896,-0.1826547,0.3275807
-0.03380129,0.02334011,0.4243954
0.08471036,-0.1866103,0.2854748
-0.1401355,-0.004717886,0.3382311
-0.4544784,-0.4015477,0.2576555
0.4750099,-0.03976676,0.486288
-0.4454963,0.2612478,0.6489036
0.1409652,-0.3143379,0.6849012
0.2851236,-0.4442173,0.4980741
-0.1765677,-0.04138345,0.708845
0.09147906,0.4494804,0.4016707
-0.4928202,0.1737518,0.6182245
-0.1549177,0.4487481,0.5862516
0.04243082,0.4566883,0.3581352
0.3447694,0.4221211,0.3623028
0.2255328,0.01881921,0.5359086
-0.05641264,-0.04039764,0.6667611
0.4991339,-0.1501697,0.3601886
-0.3192377,-0.3907564,0.6644235
-0.3431081,0.3727407,0.3629302
-0.4752011,0.3948189,0.4924446
0.01315886,0.2472084,0.2844582
0.3395122,0.234271,0.7409313
-0.2659892,-0.2872608,0.3402673
